energy,liveness,tempo,speechiness,acousticness,instrumentalness,time_signature,danceability,key,duration_ms,loudness,valence,mode,uri,genre
0.5720000000000001,0.26,113.02,0.0745,0.0244,0.0,4,0.715,7,205720,-6.853,0.429,1,spotify:track:1Oc6LH83W9huJq6u4ZcWIH,dance pop pop uk pop
0.691,0.0619,92.082,0.123,0.0788,0.000132,4,0.5720000000000001,8,211818,-4.783,0.318,0,spotify:track:6Z3aekpUm3ZvWRe766Y0gQ,dance pop pop uk pop
0.862,0.0814,123.994,0.11,0.037,2.19e-05,4,0.7909999999999999,9,214847,-3.24,0.5920000000000001,0,spotify:track:7ef4DlsgrMEH11cDZd32M6,dance pop edm electro house house pop progressive house tropical house uk dance
0.67,0.3379999999999999,118.159,0.0473,0.0104,3.33e-06,4,0.588,0,238173,-6.439,0.505,1,spotify:track:5N4erncE7kuUccm7zEmwzk,edm
0.802,0.3379999999999999,170.11700000000002,0.0471,0.000144,0.000769,5,0.501,7,229587,-4.25,0.239,1,spotify:track:5CVSVJRkq4bVVIAn655cOi,dance pop edm pop post-teen pop tropical house uk pop
0.855,0.156,79.44,0.0766,0.08,0.0,1,0.281,4,212640,-4.782,0.233,1,spotify:track:0vagXiYvSqs1d00EzODAKp,dance pop drum and bass edm house pop tropical house uk dance
0.8009999999999999,0.128,128.011,0.0296,0.4029999999999999,0.0,4,0.753,4,203467,-3.215,0.794,1,spotify:track:2ia7iiEtpiOL2ZVuWxBZGB,dance pop edm pop post-teen pop tropical house uk pop
0.72,0.109,163.99,0.124,0.192,0.000386,4,0.743,11,209423,-3.753,0.519,1,spotify:track:71vsEyBd4X1D5BUmLdFSVH,australian hip hop dance pop hip pop pop pop rap post-teen pop
0.741,0.287,88.999,0.0409999999999999,0.0132,0.0,4,0.636,11,225218,-5.436,0.53,0,spotify:track:3qRHCvn70YpVFFkx3lrAYf,dance pop edm pop post-teen pop tropical house uk pop
0.615,0.0686,131.092,0.0441,0.163,0.0,4,0.6679999999999999,0,210564,-5.078,0.231,1,spotify:track:3oYTZa4MFZLQQMEjDqveWR,dance pop edm pop post-teen pop tropical house uk pop
0.624,0.0513,117.959,0.0488,0.158,0.0,4,0.855,1,180757,-4.093,0.962,1,spotify:track:4c2W3VKsOFoIg2SFaO6DY5,dance pop edm pop post-teen pop tropical house uk pop
0.787,0.157,113.0,0.0331,0.0167,0.0,4,0.541,2,245453,-4.618,0.2,0,spotify:track:66xn6tB8s3l8uhj02OGneE,
0.797,0.104,106.93,0.0596,0.0364,0.0,4,0.628,11,215064,-3.953,0.321,0,spotify:track:7EI6Iki24tBHAMxtb4xQN2,dance pop edm pop post-teen pop tropical house uk pop
0.69,0.104,94.028,0.0524,0.0164,0.0,4,0.728,8,221153,-4.343999999999999,0.415,0,spotify:track:1YNQscOx6OqBQjxgJVhEeW,dance pop edm pop post-teen pop tropical house uk pop
0.8540000000000001,0.0773,94.419,0.198,0.288,0.0,4,0.531,10,190000,-3.149,0.456,1,spotify:track:6xtcFXSo8H9BZN637BMVKS,dance pop edm pop post-teen pop tropical house uk pop
0.6409999999999999,0.102,107.032,0.141,0.172,2.03e-06,4,0.779,1,217613,-4.912,0.638,0,spotify:track:3pSfoP1xZllxEuZ6Oh6ebn,dance pop edm house pop tropical house uk dance
0.362,0.142,146.10399999999998,0.0339,0.28,2.03e-06,4,0.363,5,221973,-8.516,0.179,1,spotify:track:2yoaXLItTfWNpdFFpdF3Ti,art pop baroque pop pop uk alternative pop
0.5770000000000001,0.195,107.0,0.0274,0.613,0.0013,4,0.6759999999999999,9,262680,-7.82,0.49,0,spotify:track:3MZ7TxuXNnwYXm2KZGap5g,art pop baroque pop pop uk alternative pop
0.251,0.231,74.545,0.0366,0.7609999999999999,7.99e-05,4,0.335,1,288773,-9.337,0.156,1,spotify:track:51oY1LQDglBFja1LJnqZqT,art pop baroque pop pop uk alternative pop
0.762,0.0814,100.021,0.0635,0.151,6.87e-06,4,0.6609999999999999,0,298360,-6.752999999999999,0.3989999999999999,1,spotify:track:4MuoE4t1lp2Nkg7b2218Dr,art pop baroque pop pop uk alternative pop
0.0877,0.1369999999999999,68.991,0.0382,0.805,2.9e-05,4,0.254,6,281440,-9.996,0.0907,1,spotify:track:1tpkN6z0Zd3wphAd3DASDX,art pop baroque pop pop uk alternative pop
0.292,0.396,88.744,0.154,0.919,3.32e-06,4,0.401,0,149120,-8.414,0.299,1,spotify:track:47a7Hn4fFE4mHgVJF19CO1,art pop baroque pop pop uk alternative pop
0.348,0.12,74.541,0.0316,0.726,0.0,4,0.349,3,246587,-6.142,0.0886,1,spotify:track:0HZhYMZOcUzZKSFwPOti6m,dance pop neo mellow pop pop rock post-teen pop viral pop
0.573,0.0974,147.22899999999998,0.0303,0.495,3.58e-05,4,0.4579999999999999,10,220373,-8.38,0.206,1,spotify:track:4Qsbh3hrrJLul6FAlNlHQz,modern rock neo mellow pop pop rock
0.7659999999999999,0.146,94.973,0.054,0.0557,0.00107,4,0.687,11,199231,-6.08,0.303,1,spotify:track:3d0j5Tkx2Yum7FhMvJZe85,indie pop rap
0.636,0.1009999999999999,101.979,0.0549,0.281,0.0123,4,0.6659999999999999,1,220726,-8.914,0.379,1,spotify:track:4901o3GUgSwRzzEKHCNW90,
0.634,0.0944,103.951,0.0329,0.144,0.0047,4,0.75,8,203147,-5.255,0.406,0,spotify:track:5ASacvNO76BB7Dxtp74qqz,french hip hop rap conscient
0.617,0.126,147.891,0.374,0.3929999999999999,0.0,4,0.7120000000000001,3,226413,-7.144,0.477,0,spotify:track:0JOJx8jx0dWZk33MsvRZrB,francoton french hip hop pop urbaine rap francais
0.609,0.068,113.0,0.0579999999999999,0.309,0.00376,4,0.8809999999999999,3,185907,-7.827000000000001,0.799,0,spotify:track:4y8L7F837jo9eE2LG3TRGA,francoton french hip hop french pop pop urbaine
0.7509999999999999,0.0969,100.016,0.063,0.04,1.55e-05,4,0.77,3,227400,-5.76,0.43,0,spotify:track:3GuxQ2HWNUmzrrfbPGNIrO,french hip hop rap conscient
0.8490000000000001,0.223,100.038,0.0792,0.505,3.11e-05,4,0.722,2,190933,-6.952999999999999,0.677,0,spotify:track:2t6aqeXvLJ6ewrxFLcviOS,francoton french pop
0.625,0.109,132.06799999999998,0.2689999999999999,0.331,6.23e-06,4,0.8270000000000001,11,163987,-5.996,0.5870000000000001,0,spotify:track:2ICdvchXmDh5mdLyyL2opB,francoton french hip hop rap conscient
0.653,0.1169999999999999,120.056,0.0873,0.51,0.0,3,0.5660000000000001,5,197053,-6.349,0.72,0,spotify:track:7vaHVmMKvajDN4IwtNslnI,francoton french hip hop pop urbaine
0.522,0.157,152.05,0.0967,0.317,3.56e-06,4,0.7140000000000001,2,204387,-9.082,0.444,0,spotify:track:1SDxPQJVwt6esptbCMm5Ga,francoton french hip hop french pop pop urbaine
0.674,0.275,127.931,0.43,0.0314,0.0,5,0.648,1,213040,-6.091,0.619,0,spotify:track:7eLswMjAWPbvG5gS6AWuWl,french hip hop rap conscient
0.763,0.0787,119.91,0.122,0.362,0.0,4,0.802,0,192000,-5.209,0.727,0,spotify:track:1J36AN2Rkmd9HUY4VpIZdf,french hip hop pop urbaine rap francais
0.6609999999999999,0.0554,109.01,0.0486,0.221,5.9e-05,4,0.8220000000000001,1,197853,-6.928,0.745,0,spotify:track:2o77aVmF5VnuEkD5kNtu67,dutch trance edm progressive house trance
0.812,0.0264,103.023,0.0598,0.0125,0.00233,4,0.777,2,185105,-3.2060000000000004,0.283,0,spotify:track:2JVbZEpewmqNlSzmXJTx2E,brazilian edm electro house pop nacional
0.722,0.0746,115.03,0.038,0.00584,0.00104,4,0.755,7,233726,-6.097,0.133,1,spotify:track:3fJaqjV813edLN5wrxUPkc,dance pop electropop norwegian pop pop
0.948,0.0505,174.975,0.0886,0.000667,0.103,4,0.556,6,250667,-5.522,0.505,1,spotify:track:1KNWLV6YchpDzqxkrb7AnC,drum and bass
0.993,0.129,175.082,0.0527,0.456,0.688,4,0.584,5,289371,1.634,0.36,0,spotify:track:1Mze7crzF9BWo82DiAsmjj,bass house tekk
0.882,0.294,128.016,0.0595,0.00777,0.00771,4,0.71,4,232800,-2.932,0.875,0,spotify:track:4wkQmYpAaMe41Rc3sYZ7Vz,dance pop edm electro house house pop progressive house tropical house uk dance
0.893,0.0371,122.056,0.0384,0.0435,3.19e-05,4,0.741,0,185846,-2.549,0.733,0,spotify:track:5Xc74Dn1ZKH6H8XaVGOHXG,deep groove house deep house disco house edm house progressive house tropical house uk dance
0.804,0.129,133.964,0.0637,0.000576,0.000509,4,0.542,4,236648,-4.621,0.316,1,spotify:track:5b9FRMhGHLmc1kl05asZcS,indie pop manchester indie metropopolis modern rock
0.813,0.188,139.886,0.0566,0.1,0.0,4,0.4579999999999999,11,235147,-2.697,0.314,1,spotify:track:0rpnSIotQOL1vz4g6xs7id,irish pop modern rock pop pop rock shiver pop
0.605,0.129,125.919,0.0327,0.774,0.0,4,0.597,0,228893,-3.431,0.517,1,spotify:track:6JDyISdVGLeLgzI0HK0oz3,irish pop modern rock pop pop rock shiver pop
0.868,0.158,152.95,0.154,0.0109,0.0,4,0.37,11,225573,-3.3080000000000003,0.291,1,spotify:track:1VqmEOKrIBxNbnvMaTfssE,irish pop modern rock pop pop rock shiver pop
0.625,0.121,120.103,0.0482,0.349,0.0,4,0.519,10,203187,-5.909,0.21,1,spotify:track:65gLJGey4u4KFFqoC5fzFJ,irish pop modern rock pop pop rock shiver pop
0.534,0.1009999999999999,185.879,0.0571,0.0017699999999999,0.00065,4,0.482,9,213717,-6.86,0.099,1,spotify:track:1eWncCSl6jiTO88bEUgCZ1,irish pop modern rock pop pop rock shiver pop
0.151,0.139,68.78699999999999,0.0634,0.8690000000000001,1.82e-06,4,0.215,8,221480,-11.903,0.155,1,spotify:track:3qjWimDJzCmj7YnlBLZNGH,irish pop modern rock pop pop rock shiver pop
0.843,0.0708,97.969,0.0427,0.0302,0.0,4,0.442,11,241227,-4.75,0.493,0,spotify:track:4Iaq8SXTkojGc2Sy1suAT2,irish pop modern rock pop pop rock shiver pop
0.941,0.397,94.056,0.0551,0.00818,2.37e-06,4,0.527,6,214880,-3.3760000000000003,0.44,1,spotify:track:3UeqLusnW9BgfXht92y6sd,irish pop modern rock pop pop rock shiver pop
0.84,0.0854,114.979,0.0477,0.107,0.0,4,0.51,0,225920,-3.343,0.314,1,spotify:track:1H33wNKihn8zcTexnwUoJ6,irish pop modern rock pop pop rock shiver pop
0.5329999999999999,0.235,122.262,0.0472,0.475,0.00153,4,0.599,9,228467,-14.032,0.607,0,spotify:track:336ZYcU6poBWi3s8yzRcAD,art pop dance pop electropop indie pop indietronica pop swedish electropop swedish indie pop swedish pop
0.7709999999999999,0.12,155.988,0.0383,0.0514,0.0174,4,0.432,0,238240,-6.37,0.373,1,spotify:track:4x0wdP2Kux6GYj2bAWHyO9,
0.897,0.1159999999999999,150.185,0.0542,0.0276,0.65,4,0.291,2,192960,-2.32,0.555,0,spotify:track:6vTtMyCg96xwpoIBws9K0Q,australian psych neo-psychedelic
0.551,0.0852,103.058,0.0331,0.157,7.93e-06,4,0.652,9,216931,-6.711,0.0823,1,spotify:track:0kjt69t3iDZBPSKO9tRL8L,pop pop rock
0.809,0.0804,101.965,0.0876,0.208,0.0013,4,0.73,5,171093,-6.406000000000001,0.825,0,spotify:track:2C2TGgFzrTRIOdQS1vUN5h,latin reggaeton reggaeton colombiano
0.743,0.115,108.077,0.0464,0.038,0.0,4,0.632,1,169597,-6.761,0.357,1,spotify:track:62VpKdGyA7OIyUCj3a3LPU,candy pop dance pop electropop escape room metropopolis pop post-teen pop uk pop
0.763,0.193,126.924,0.0781,0.2,5.53e-06,4,0.612,9,204185,-3.278,0.362,0,spotify:track:0ACfTkwX7aaTOxq7EeRrPm,dance pop hip pop pop pop rap post-teen pop r&b urban contemporary
0.7440000000000001,0.283,123.003,0.0586,0.0597,1.31e-05,4,0.698,5,210602,-3.604,0.407,0,spotify:track:2mCLMdr0J2yBgPSL2gFVxc,dance pop hip pop pop pop rap post-teen pop r&b urban contemporary
0.72,0.826,164.109,0.0562,0.0042299999999999,0.0,4,0.5429999999999999,1,204387,-4.996,0.524,1,spotify:track:54dzxNvKBJBzNYvMK8DAve,dance pop hip pop pop pop rap post-teen pop r&b urban contemporary
0.863,0.687,99.952,0.0353,0.00208,0.0284,4,0.536,11,385613,-4.138,0.408,0,spotify:track:3IZHVAii8UUgqI8sbeCdFz,cantautor latin arena pop latin pop musica aragonesa spanish pop spanish pop rock spanish rock
0.865,0.363,133.997,0.0389,0.0252,0.0,4,0.544,8,203208,-3.297,0.748,0,spotify:track:0TeRQdoBuzG0S21QM5tHaX,english indie rock modern rock rock
0.713,0.34,109.99,0.0368,0.0337,0.0033,4,0.5720000000000001,4,215647,-6.146,0.608,0,spotify:track:4D2rEIyYw0meeh8AOXqfxK,english indie rock modern rock rock
0.836,0.0624,150.028,0.0735,0.00778,0.0,4,0.557,9,177656,-5.479,0.915,1,spotify:track:16nIdWPjwoNTkADzm6nwBb,english indie rock modern rock rock
0.925,0.284,101.984,0.0406,0.00327,0.000399,4,0.544,9,166792,-3.828,0.789,0,spotify:track:7H5WVBQdSnJ1zmu8JoD6pg,english indie rock modern rock rock
0.882,0.188,123.985,0.046,0.0166,2.97e-06,4,0.493,11,222489,-5.37,0.685,1,spotify:track:5pVbLYTdihSKd8Kylfhwa7,english indie rock modern rock rock
0.747,0.185,122.531,0.0428,0.141,0.0,4,0.669,6,242440,-7.108,0.483,1,spotify:track:6splO3UF8hSmK33y5fJTNk,dance pop edm liquid funk pop tropical house uk dance uk funky
0.8440000000000001,0.525,145.007,0.0669,0.00295,4.78e-05,4,0.662,8,205760,-5.495,0.763,1,spotify:track:3D1rlKmZdpYUeMtRRLNawc,dance pop edm liquid funk pop tropical house uk dance uk funky
0.4529999999999999,0.13,84.815,0.0369,0.4529999999999999,0.000995,4,0.624,6,242036,-9.184,0.272,0,spotify:track:5OA7eJqztQr6G6Xzo6eu55,pop uk contemporary r&b
0.471,0.131,81.204,0.0277,0.193,1.76e-06,4,0.477,6,304787,-10.036,0.423,1,spotify:track:1JLn8RhQzHz3qDqsChcmBl,album rock classic rock hard rock mellow gold rock soft rock
0.732,0.0503,120.048,0.0498,0.0196,0.0,4,0.75,5,173120,-4.811,0.527,1,spotify:track:0r6Hh3WgVTNNNdMQG0Yw3b,deep house tropical house
0.8640000000000001,0.131,123.022,0.0409999999999999,0.00349,2.2e-05,4,0.625,1,191000,-3.942,0.115,0,spotify:track:6Yk4HTvs1Ww41l4c7iyBlH,deep house deep tropical house edm new french touch tropical house
0.486,0.111,128.03799999999998,0.0311,0.0129,0.0,4,0.414,6,230762,-6.431,0.368,0,spotify:track:4ut5G4rgB1ClpMTMfjoIuy,big room edm electro house pop progressive house tropical house
0.906,0.25,125.992,0.0444,0.0673,3.92e-05,4,0.5820000000000001,2,170952,-4.455,0.472,1,spotify:track:1bs1wfAy1jmIFm5sxB6bLE,
0.877,0.21,108.019,0.0344,0.0638,0.0,4,0.67,2,194200,-2.69,0.758,1,spotify:track:6otbANblgEJQW8A4S0rD9B,
0.8270000000000001,0.16,120.007,0.045,0.0751,1.47e-06,4,0.741,2,188495,-5.209,0.603,1,spotify:track:2W5cX1DB5dTJm9zM4GNU6j,
0.586,0.222,195.884,0.259,0.391,0.0,4,0.611,8,249240,-6.785,0.732,0,spotify:track:14hLSMLJ86sHRklJ62tH58,francoton french hip hop pop urbaine
0.84,0.2269999999999999,133.489,0.185,0.193,0.000303,4,0.617,2,192670,-5.249,0.731,1,spotify:track:4T9Wxi0z2QaFu6fYhrZjCM,pop post-teen pop uk pop
0.309,0.324,129.463,0.0551,0.662,0.0025,4,0.555,1,201087,-10.579,0.296,0,spotify:track:1fipr5ULS5FuqeySorsqLq,pop post-teen pop uk pop
0.419,0.11,84.08200000000001,0.0388,0.55,0.000195,4,0.414,0,172724,-6.431,0.18,1,spotify:track:2whoe0pPKh4JRn6eWSIqTV,pop post-teen pop uk pop
0.256,0.104,141.634,0.038,0.947,3.72e-06,4,0.445,4,188377,-8.726,0.396,1,spotify:track:0Qat527YoBrS530u1dygjz,pop post-teen pop uk pop
0.487,0.0772,81.994,0.0352,0.545,3.3600000000000004e-05,4,0.679,5,239317,-5.811,0.506,1,spotify:track:2hYlWnPvVZtQZGWfb35HPQ,pop post-teen pop uk pop
0.3979999999999999,0.096,86.068,0.0364,0.62,4.81e-05,4,0.6679999999999999,4,210369,-8.017000000000001,0.18,0,spotify:track:0sODU2aJzXsVAI1wXZ6icg,pop post-teen pop uk pop
0.633,0.124,99.951,0.0378,0.368,9.59e-06,4,0.6509999999999999,7,167066,-6.61,0.486,0,spotify:track:6paIgWDXSkvLHivbfWJBMY,pop post-teen pop uk pop
0.476,0.136,119.527,0.0354,0.535,0.000229,4,0.406,4,173357,-7.596,0.2,0,spotify:track:1kSHUgBJmVXp39RhgHPA4n,pop post-teen pop uk pop
0.157,0.129,74.904,0.0477,0.932,0.0,4,0.386,2,172453,-12.470999999999998,0.272,1,spotify:track:3FmC4TjVyv6BPBQ68F3CVV,pop post-teen pop uk pop
0.332,0.11,59.284,0.0479,0.768,4.09e-05,4,0.447,4,253208,-9.354,0.179,1,spotify:track:4r17sfnFdNrhdBeYKn3nXi,pop post-teen pop uk pop
0.5489999999999999,0.142,77.926,0.0516,0.286,2.64e-06,4,0.614,5,264151,-6.986000000000001,0.258,1,spotify:track:2RmH5VLkfdILc6wTK1LWkH,folk-pop indie folk indiecoustica new americana stomp and holler
0.838,0.231,93.991,0.0375,0.0103,4.42e-05,4,0.6859999999999999,5,191427,-5.061,0.773,1,spotify:track:6Ng7ih0nsCdS6q3WcJnnLW,alternative dance indie pop metropopolis modern rock
0.691,0.1119999999999999,101.716,0.0311,0.00201,0.00168,4,0.66,2,218585,-7.563,0.208,1,spotify:track:0mi3tBUwtdYwXCFdZ6QHAZ,beach house
0.476,0.0997,119.968,0.0416,0.0238,0.141,4,0.624,4,206627,-10.993,0.184,1,spotify:track:37ZvpHeZKazqOnLfAGm9nb,indie folk indie pop indie rock modern alternative rock modern rock stomp and holler
0.563,0.0675,108.014,0.0326,0.161,1.66e-05,4,0.593,9,190318,-6.409,0.141,0,spotify:track:11xRCe6bPQ9fRhz70dqF9N,indie soul indietronica uk contemporary r&b
0.6679999999999999,0.0815,113.945,0.0259,0.0822,0.0,4,0.638,2,208766,-3.442,0.299,1,spotify:track:6EThJr4Dq1Y93JspecGU2F,indie pop indie rock modern alternative rock modern rock punk blues rock
0.408,0.1169999999999999,125.004,0.0349,0.911,0.0512,4,0.4039999999999999,9,309013,-10.77,0.0723,1,spotify:track:47IklCMgkgWvI4jpkdrop0,eau claire indie melancholia slowcore
0.807,0.28,114.715,0.114,0.179,0.718,4,0.73,3,179280,-6.475,0.727,0,spotify:track:5J7iGuzi7Nj8SGvt0TAVzK,dance pop hip hop hip pop pop pop rap urban contemporary
0.6729999999999999,0.187,144.971,0.0545,0.0268,3.32e-05,4,0.604,1,197573,-5.979,0.287,1,spotify:track:7gkWXbAxIYuvtOpcN3p9GJ,dance pop pop post-teen pop
0.3429999999999999,0.118,120.088,0.0973,0.732,0.392,4,0.6759999999999999,9,248709,-12.995,0.262,0,spotify:track:6CJI4zpW77MHwmRo5DCsGk,australian indie australian pop electropop indietronica vapor soul
0.774,0.0559999999999999,121.969,0.0381,0.0503,4.02e-05,4,0.759,1,163216,-4.408,0.596,1,spotify:track:2fCUI41zhGk9isZnOMfxSP,dance pop edm electro house pop tropical house
0.6609999999999999,0.118,180.118,0.0439,0.0274,0.0,4,0.513,3,228347,-6.8,0.461,1,spotify:track:1mr3616BzLdhXfJmLmRsO8,modern rock pop pop rock post-teen pop
0.8420000000000001,0.203,138.004,0.0925,0.0904,0.0388,4,0.534,2,238427,-7.031000000000001,0.441,0,spotify:track:1Lw2xRuW5fcieRPfoskgog,art pop pop
0.5820000000000001,0.0663,85.486,0.0542,0.23,0.000157,4,0.688,6,224661,-10.668,0.872,0,spotify:track:7pBrj5rt4SSxXwFKOyZfHR,indie psych-pop shimmer psych
0.428,0.113,133.281,0.0474,0.8340000000000001,0.00517,3,0.611,10,168627,-10.723,0.389,1,spotify:track:5lIOhDGfy2lQJWWwxBm8L4,chanson
0.526,0.764,94.824,0.0872,0.922,0.000813,3,0.3829999999999999,2,216400,-12.047,0.32,0,spotify:track:7omjNuFBpAV55ebA86F43B,chanson french indie pop french rock nouvelle chanson francaise
0.738,0.135,119.973,0.0338,0.188,5.75e-05,4,0.664,9,193962,-4.095,0.203,0,spotify:track:2S2od3hT7ceytw7d1pTRuE,dance pop pop post-teen pop
0.672,0.288,108.938,0.0379,0.0636,0.0,4,0.591,0,241465,-6.553,0.4479999999999999,0,spotify:track:5X2ippHAj4GHuWfqQriqvF,electropop indie cafe pop indie pop indie poptimism indiecoustica indietronica neo mellow pop pop rock
0.547,0.0961,173.981,0.127,0.25,0.0,4,0.654,10,207857,-6.598,0.507,1,spotify:track:2OvV4NjEBRE9v8Oo7QeUCq,dance pop electropop pop post-teen pop
0.833,0.1119999999999999,146.944,0.106,0.0178,0.0,4,0.742,0,190800,-5.207999999999999,0.179,1,spotify:track:0kjcaDSJQ6miw9OwUWcbQw,bass trap brostep edm electro house electronic trap pop edm vapor twitch
0.797,0.1369999999999999,82.617,0.124,0.177,0.0,4,0.423,0,297760,-4.659,0.5920000000000001,1,spotify:track:1lguQJjlNrIOoOylYVZN3M,modern rock rock
0.727,0.12,102.024,0.0629,0.0753,0.0,4,0.78,5,187053,-4.362,0.6579999999999999,0,spotify:track:4QKEFIXLvE0uhNLYgjfGLc,r&b en espanol
0.765,0.522,129.903,0.0579,0.6459999999999999,0.00352,4,0.384,6,252231,-4.463,0.5670000000000001,1,spotify:track:4EpZ4eYuZOwPSSwyqpdHnJ,bedroom pop indie r&b pop
0.684,0.278,110.037,0.0269,0.1969999999999999,0.0036,4,0.655,0,174002,-5.18,0.27,1,spotify:track:4nraNqonMyfc0U3o8VeXVu,brazilian edm electro house pop nacional
0.262,0.0928,87.46799999999999,0.0329,0.938,2.37e-05,3,0.309,5,195333,-11.906,0.4639999999999999,1,spotify:track:4WP5y9PHg4MxYGj7XGV5Ii,acoustic pop indiecoustica neo mellow viral pop
0.499,0.405,114.993,0.0735,0.402,0.0,4,0.826,6,173675,-9.075,0.5820000000000001,1,spotify:track:4kOlyvj9WiPrI4zpmzKAeA,german pop
0.7070000000000001,0.105,109.827,0.203,0.104,0.0,4,0.53,10,203453,-5.516,0.696,1,spotify:track:7gevvAspxft2qQmcvJjNBH,neo mellow neo soul pop r&b urban contemporary
0.575,0.131,86.961,0.0519,0.0546,0.0,4,0.534,1,222920,-6.706,0.205,1,spotify:track:5m3MMqREtffhno6KLdpnDI,dance pop pop post-teen pop r&b
0.8320000000000001,0.26,112.827,0.114,0.0247,0.0,4,0.565,10,192133,-5.732,0.233,0,spotify:track:1zWMf9bVyhY5W3ZORbjNWt,dance pop electropop pop post-teen pop uk pop
0.616,0.0978,89.705,0.0381,0.248,0.0,4,0.425,4,193787,-7.585,0.532,1,spotify:track:4HjEsfSpWo8gvZMr9SA3a1,folk-pop indie folk indie pop neo mellow new americana seattle indie stomp and holler
0.789,0.752,100.043,0.0408,0.00975,0.0,4,0.6729999999999999,0,197427,-4.288,0.841,1,spotify:track:0yTJtxZJ5VLfBEHhiNUNeY,indie pop indie rock modern alternative rock modern rock pop rock rock stomp and holler
0.675,0.14,189.894,0.0424,0.3229999999999999,3.68e-06,4,0.386,4,206360,-5.481,0.429,0,spotify:track:5J7zqPpQkN9JZiaELHNKSL,folk-pop modern rock neo mellow pop pop rock
0.489,0.0815,114.008,0.0788,0.13,0.00022,4,0.69,5,351579,-7.938,0.645,1,spotify:track:7vHshinTU8161w69EPbabY,swedish electropop swedish pop swedish soul
0.606,0.255,146.425,0.0355,0.103,1.0800000000000002e-05,4,0.536,7,206267,-5.364,0.7190000000000001,1,spotify:track:3WkPRXJvKa7tRAvx5g0idb,dance rock new romantic ska ska revival
0.56,0.0932,92.4,0.062,0.0206,0.0,4,0.596,6,257933,-6.257000000000001,0.3779999999999999,0,spotify:track:2tZnaXqheBRWXnYwRFE8Ey,uk contemporary r&b
0.507,0.123,117.805,0.035,0.28,4e-06,4,0.3279999999999999,5,399084,-6.359,0.1639999999999999,0,spotify:track:1DBiHojc85hqvGF7rC4Xo0,art pop pop
0.523,0.1,164.78900000000002,0.0344,0.282,1.73e-05,3,0.162,0,251480,-7.126,0.0934,1,spotify:track:6ekvh4vBUVPQjH9YnXryXx,art pop pop
0.472,0.242,137.332,0.0305,0.5539999999999999,0.02,3,0.259,2,342093,-6.857,0.0793,0,spotify:track:1AS4eNXbOtQ22CuQnfUszz,art pop pop
0.6729999999999999,0.111,107.895,0.039,0.552,0.00409,4,0.45,1,351640,-6.655,0.0865,1,spotify:track:5i5W6x9QzFRUuGVc3DFFdx,art pop pop
0.579,0.0967,123.205,0.0408,0.195,0.0303,4,0.4589999999999999,6,256760,-7.65,0.46,0,spotify:track:1W1E807HjrMFYSpBysrgHp,art pop pop
0.603,0.118,119.534,0.0379,0.544,0.0474,4,0.351,2,317760,-8.332,0.27,0,spotify:track:4buh8oYeB0ynegTBOUM6re,art pop pop
0.5429999999999999,0.3429999999999999,109.505,0.043,0.407,0.0,4,0.494,10,234147,-6.496,0.162,0,spotify:track:2llUJSGOiSiFxtEIDlQceP,art pop pop
0.534,0.351,109.966,0.0407,0.58,1.84e-06,4,0.363,8,270680,-7.001,0.307,0,spotify:track:6sCbsxDtJEFbUkKl4mNu0R,art pop pop
0.687,0.129,129.812,0.0609,0.598,0.15,4,0.518,5,212227,-5.932,0.186,1,spotify:track:4M1PoO35seEmt9RdxX7M1i,art pop pop
0.17,0.134,127.629,0.0333,0.89,1.21e-05,4,0.321,10,271480,-12.501,0.181,0,spotify:track:7gylcphtdrzatnx7hd3gko,art pop pop
0.48,0.342,100.342,0.0303,0.8170000000000001,0.148,4,0.231,7,181960,-6.464,0.193,0,spotify:track:7zAxLmuqDIqeLtCK8wwEyz,art pop pop
0.595,0.0882,139.974,0.0266,0.0246,0.0,4,0.573,4,241387,-5.22,0.2789999999999999,0,spotify:track:1YiSyFHcV0ONX3EXEOS1JU,indie anthem-folk irish rock
0.821,0.106,120.01,0.0367,0.233,0.758,4,0.537,2,323573,-7.051,0.33,0,spotify:track:08FGTSIe1HZ0WpdxD95ESy,alternative dance indie rock indietronica modern alternative rock modern rock new rave oxford indie rock
0.924,0.0697,122.012,0.0887,0.0768,0.0731,4,0.6629999999999999,5,224760,-1.656,0.621,1,spotify:track:0udNpgEAWgiSWcpHULShqU,modern alternative rock modern blues rock modern rock south african rock
0.828,0.122,112.056,0.0281,0.00146,0.000144,4,0.654,1,183893,-5.377000000000001,0.79,0,spotify:track:2x8evxqUlF0eRabbW2JBJd,garage rock modern rock permanent wave rock sheffield indie
0.8270000000000001,0.0896,110.003,0.032,0.0437,1.28e-05,4,0.71,0,203500,-5.244,0.833,1,spotify:track:3HYXqOAm2Q8b2OyYqzv8d4,indie poptimism
0.5329999999999999,0.0794,96.986,0.0243,0.4429999999999999,1.04e-06,4,0.636,1,200947,-6.799,0.419,1,spotify:track:2seKT5TPJiCrP4EwL6W8n1,art pop electropop indie poptimism indie r&b indietronica la pop vapor soul
0.8,0.0704,143.99200000000002,0.067,0.122,0.0,4,0.529,1,206987,-4.99,0.41,0,spotify:track:7KDfz5EnLXiPVgSOUWwpre,dance pop electropop indie pop metropopolis pop post-teen pop uk alternative pop
