,job,marital,education,default,housing,loan,contact,month,day_of_week,poutcome,age_bin
33584,6,1,0,0,2,0,0,6,3,1,1
33585,7,1,3,1,0,2,0,6,3,1,2
33586,1,2,0,0,0,2,0,6,3,0,2
33587,1,1,1,0,2,0,0,6,3,0,2
33588,9,1,1,1,2,0,0,6,3,1,4
33589,0,1,3,0,2,0,0,6,3,1,2
33590,9,1,5,0,2,0,0,6,3,1,4
33591,0,0,6,0,0,0,0,6,3,1,2
33592,0,2,6,0,0,0,0,6,3,0,2
33593,1,1,3,0,2,0,0,6,3,1,3
33594,6,0,3,0,2,0,0,6,3,0,3
33595,1,1,2,0,2,0,0,6,3,1,2
33596,9,1,3,1,0,0,1,6,3,1,2
33597,0,1,6,0,0,0,0,6,3,0,1
33598,0,1,3,0,0,0,0,6,3,0,2
33599,7,2,3,0,2,0,0,6,3,0,3
33600,1,1,0,0,0,2,1,6,3,0,2
33601,1,1,0,0,0,0,1,6,3,1,3
33602,7,1,3,0,0,0,0,6,3,0,2
33603,6,1,2,0,2,0,0,6,3,1,4
33604,8,0,7,0,2,0,0,6,3,1,2
33605,1,1,2,1,2,2,1,6,3,1,2
33606,1,2,2,0,2,0,0,6,3,0,1
33607,1,1,2,0,2,0,1,6,3,1,2
33608,8,2,6,0,2,2,0,6,3,1,1
33609,1,1,1,0,0,0,0,6,3,1,3
33610,0,2,3,0,0,0,0,6,3,0,2
33611,1,2,3,0,2,2,1,6,3,1,2
33612,1,0,2,0,0,0,0,6,3,0,4
33613,0,1,3,0,2,0,1,6,3,0,2
33614,9,1,3,1,2,2,1,6,3,1,2
33615,9,1,0,0,2,0,1,6,3,0,3
33616,0,0,6,1,0,0,0,6,4,1,3
33617,2,1,6,0,2,0,0,6,4,1,2
33618,7,2,1,0,2,0,0,6,4,1,3
33619,0,0,6,1,2,0,0,6,4,0,2
33620,9,2,5,0,2,0,0,6,4,1,2
33621,1,1,0,0,0,2,0,6,4,0,2
33622,1,2,2,0,2,2,0,6,4,1,1
33623,9,2,3,0,2,0,1,6,4,1,1
33624,8,2,3,0,0,0,1,6,4,1,1
33625,0,1,2,1,2,0,1,6,4,1,2
33626,0,2,3,0,2,2,0,6,4,1,1
33627,1,1,1,1,2,0,1,6,4,1,3
33628,0,1,3,0,2,0,0,6,4,0,1
33629,8,2,3,0,2,2,1,6,4,0,1
33630,1,2,6,0,2,2,0,6,4,1,2
33631,4,1,0,0,2,2,0,6,4,1,4
33632,1,2,2,0,2,2,0,6,4,1,2
33633,9,2,6,0,2,2,0,6,4,1,2
33634,6,1,2,0,2,2,0,6,4,1,2
33635,7,1,3,0,2,2,0,6,4,1,3
33636,4,0,2,0,2,2,0,6,4,1,1
33637,7,1,3,0,2,0,1,6,4,1,4
33638,7,0,1,1,2,0,0,6,4,1,2
33639,1,0,0,1,2,0,0,6,4,1,4
33640,1,2,2,0,2,0,1,6,4,1,2
33641,1,0,2,0,0,0,0,6,4,0,4
33642,0,1,0,1,2,0,0,6,4,0,4
33643,3,1,2,0,2,0,0,6,4,1,1
33644,1,1,0,1,2,0,0,6,4,0,3
33645,0,2,3,0,2,0,0,6,4,0,2
33646,1,1,1,1,2,0,0,6,4,1,2
33647,7,0,1,1,1,1,0,6,4,1,2
33648,6,0,2,0,2,0,0,6,4,1,3
33649,1,0,2,1,2,0,0,6,4,1,2
33650,1,2,7,0,2,0,0,6,4,1,4
33651,7,1,3,0,2,2,0,6,4,0,3
33652,1,0,2,1,0,0,0,6,4,0,2
33653,0,1,3,0,2,0,0,6,4,1,3
33654,6,1,2,0,2,0,1,6,4,0,2
33655,0,1,3,0,2,0,0,6,4,1,3
33656,1,1,2,1,2,0,1,6,4,0,2
33657,8,2,3,0,0,0,1,6,4,1,1
33658,1,1,2,0,0,0,0,6,4,0,2
33659,1,1,2,1,2,0,0,6,4,0,2
33660,1,2,1,0,0,0,0,6,4,1,1
33661,1,2,2,0,2,0,1,6,4,1,1
33662,0,0,6,1,2,0,0,6,4,0,2
33663,1,0,0,1,0,0,0,6,4,0,4
33664,7,1,2,1,2,0,1,6,4,1,2
33665,1,1,2,1,2,2,0,6,4,0,2
33666,6,2,5,0,2,0,0,6,4,0,1
33667,1,1,2,0,0,0,0,6,4,1,2
33668,1,2,2,0,2,2,0,6,4,1,1
33669,1,0,2,0,0,0,0,6,4,1,2
33670,9,1,5,0,0,0,0,6,4,1,2
33671,9,2,5,0,2,0,0,6,4,1,1
33672,1,0,2,0,2,0,0,6,4,1,2
33673,1,1,3,0,1,1,0,6,4,0,1
33674,1,1,0,0,2,2,0,6,4,0,3
33675,1,1,1,0,2,0,0,6,4,0,2
33676,1,2,3,0,0,0,0,6,4,0,1
33677,9,2,6,0,0,0,1,6,4,0,2
33678,8,2,3,0,2,0,0,6,4,1,1
33679,1,1,3,0,2,0,1,6,4,1,2
33680,7,1,3,0,0,0,0,6,4,0,1
33681,1,0,2,0,2,2,0,6,4,1,1
33682,1,2,1,1,0,0,0,6,4,1,1
33683,1,1,2,0,2,0,0,6,4,0,3
33684,1,1,3,0,2,0,0,6,4,1,1
33685,0,1,6,0,0,0,0,6,4,1,2
33686,0,1,3,0,2,0,0,6,4,0,3
33687,1,1,2,0,2,0,0,6,4,0,3
33688,0,1,6,0,0,0,0,6,4,1,2
33689,1,2,2,0,2,0,0,6,4,0,1
33690,1,1,0,1,2,2,0,6,4,1,4
33691,0,0,6,0,2,0,1,6,4,1,3
33692,1,2,2,0,2,0,0,6,4,0,1
33693,6,2,3,0,2,0,0,6,4,0,2
33694,9,1,2,0,2,0,0,6,4,0,1
33695,0,1,3,0,2,0,0,6,4,1,1
33696,6,2,3,0,2,0,0,6,4,1,2
33697,7,1,3,0,2,0,0,6,4,1,3
33698,1,2,2,1,2,0,1,6,4,0,2
33699,9,1,2,0,2,0,0,6,4,0,1
33700,1,1,3,0,2,0,0,6,4,1,1
33701,9,1,5,0,2,0,1,6,4,0,2
33702,0,2,3,0,2,2,0,6,4,1,2
33703,1,0,2,0,0,2,0,6,4,1,4
33704,9,2,3,0,2,2,0,6,4,1,3
33705,0,2,2,0,0,2,0,6,4,0,1
33706,4,1,3,0,2,0,0,6,4,0,2
33707,6,1,2,0,2,0,0,6,4,1,1
33708,0,1,0,0,2,0,0,6,4,1,3
33709,1,1,2,0,0,0,0,6,4,1,3
33710,1,1,0,0,2,0,0,6,4,1,3
33711,1,1,2,0,0,2,0,6,4,1,3
33712,1,2,2,1,0,0,0,6,4,1,2
33713,8,2,3,0,2,0,0,6,4,1,1
33714,5,0,6,0,2,0,0,6,4,0,4
33715,1,2,2,0,2,0,0,6,4,0,1
33716,0,1,6,0,2,2,0,6,4,0,2
33717,10,2,6,0,2,0,0,6,4,1,2
33718,0,2,3,0,2,0,0,6,4,1,2
33719,5,0,0,1,0,0,0,6,4,0,4
33720,0,1,3,0,0,0,0,6,4,1,3
33721,1,2,2,1,2,0,0,6,4,1,2
33722,7,2,3,0,2,2,0,6,4,1,2
33723,0,1,6,0,2,2,0,6,4,1,2
33724,7,1,3,0,2,0,1,6,4,1,4
33725,7,2,1,1,2,2,1,6,4,0,2
33726,0,2,6,0,2,0,0,6,4,0,2
33727,6,2,3,1,0,0,0,6,4,0,3
33728,9,2,3,0,2,0,0,6,4,1,1
33729,9,2,5,0,2,0,0,6,4,1,2
33730,1,1,1,1,2,0,0,6,4,1,4
33731,1,2,3,0,2,0,0,6,4,2,2
33732,7,0,3,0,2,0,0,6,4,1,2
33733,0,0,2,0,2,0,0,6,4,1,4
33734,9,1,5,1,2,2,0,6,4,1,3
33735,9,0,5,0,2,2,1,6,4,1,2
33736,6,1,2,0,0,2,1,6,4,1,2
33737,10,1,2,0,2,0,1,6,4,1,2
33738,1,1,0,1,2,2,0,6,4,1,3
33739,1,1,1,1,2,2,0,6,4,1,2
33740,4,1,6,0,2,0,0,6,4,0,4
33741,0,0,6,0,2,0,1,6,4,1,2
33742,0,2,3,0,2,0,0,6,4,1,1
33743,1,1,0,0,0,2,0,6,4,0,3
33744,1,0,1,0,0,0,0,6,4,1,3
33745,9,1,5,0,0,2,0,6,4,1,1
33746,10,1,2,0,0,0,0,6,4,1,2
33747,1,2,3,0,2,0,0,6,4,1,1
33748,1,2,2,0,2,0,0,6,4,1,2
33749,0,2,3,0,2,2,0,6,4,1,1
33750,1,1,0,1,0,0,0,6,4,1,3
33751,7,1,2,0,0,0,0,6,4,1,2
33752,2,1,6,0,0,0,0,6,4,1,1
33753,0,0,6,0,0,0,0,6,4,1,2
33754,1,1,3,0,2,0,0,6,4,0,2
33755,0,2,6,0,0,0,0,6,4,1,2
33756,1,1,1,0,0,0,0,6,4,0,2
33757,4,1,6,0,0,2,1,6,4,2,2
33758,1,1,2,0,2,0,0,6,4,0,1
33759,8,2,3,0,2,2,0,6,4,0,1
33760,1,1,3,0,0,0,0,6,4,1,2
33761,1,1,1,1,2,0,0,6,4,1,2
33762,7,1,3,1,0,0,0,6,4,1,4
33763,7,2,3,0,0,0,0,6,4,1,2
33764,9,2,6,0,2,0,0,6,4,1,2
33765,1,2,0,0,0,0,0,6,4,1,2
33766,4,2,6,0,2,0,0,6,4,0,2
33767,0,0,3,0,2,0,1,6,4,0,3
33768,0,2,3,0,0,0,0,6,4,1,1
33769,4,1,6,0,2,0,0,6,4,1,3
33770,3,1,0,0,2,0,0,6,4,0,3
33771,0,1,6,0,2,0,0,6,4,1,2
33772,4,1,6,0,0,0,0,6,4,1,1
33773,8,2,3,0,0,0,0,6,4,0,1
33774,9,2,5,0,2,2,0,6,4,1,2
33775,3,2,3,0,0,0,0,6,4,1,2
33776,7,2,1,0,2,0,0,6,4,0,2
33777,0,0,3,0,0,0,0,6,4,1,2
33778,0,0,3,0,2,0,0,6,4,1,2
33779,1,1,2,1,2,0,0,6,4,0,3
33780,1,1,3,0,2,0,0,6,4,1,2
33781,7,2,1,1,0,0,0,6,4,1,2
33782,7,1,3,0,2,0,0,6,4,1,3
33783,0,2,3,0,0,0,0,6,4,0,1
33784,0,2,3,0,2,0,0,6,4,0,1
33785,0,1,6,0,0,0,0,6,4,1,2
33786,0,2,3,0,0,0,0,6,4,1,2
33787,1,1,2,1,0,0,0,6,4,1,3
33788,0,2,2,0,2,0,1,6,4,0,1
33789,0,1,2,0,2,0,0,6,4,2,1
33790,1,2,6,1,0,0,0,6,4,0,2
33791,0,1,6,0,0,0,0,6,4,1,1
33792,8,2,3,0,2,0,0,6,4,1,1
33793,7,2,1,0,2,2,0,6,4,1,3
33794,0,1,6,0,0,0,0,6,4,0,1
33795,4,1,6,0,0,0,0,6,4,1,4
33796,1,2,3,0,2,0,0,6,4,0,1
33797,7,2,3,0,0,0,0,6,4,1,1
33798,9,2,5,0,0,0,0,6,4,1,2
33799,7,1,3,0,2,0,0,6,4,0,2
33800,2,1,6,0,0,0,0,6,4,1,2
33801,7,2,1,1,0,0,0,6,4,1,2
33802,9,2,6,0,2,0,1,6,4,0,1
33803,0,1,2,0,0,0,0,6,4,0,4
33804,6,1,2,0,0,0,0,6,4,0,2
33805,1,1,2,0,2,0,0,6,4,1,1
33806,1,2,6,0,0,0,0,6,4,1,2
33807,1,1,0,0,0,0,0,6,4,0,2
33808,0,1,3,0,0,0,0,6,4,1,1
33809,0,0,3,0,1,1,1,6,4,1,4
33810,0,1,3,1,2,0,0,6,4,1,3
33811,9,1,2,0,2,0,0,6,4,0,3
33812,0,1,6,0,2,0,0,6,4,1,2
33813,1,2,3,0,2,0,0,6,4,1,1
33814,1,1,1,0,0,0,0,6,4,0,3
33815,1,0,1,1,0,0,0,6,4,1,2
33816,1,1,1,0,0,0,0,6,4,1,2
33817,9,0,5,0,0,2,0,6,4,1,2
33818,1,0,1,1,2,0,0,6,4,1,2
33819,1,0,1,1,2,0,0,6,4,1,2
33820,5,1,0,1,2,0,0,6,4,0,4
33821,1,1,0,0,2,0,0,6,4,0,2
33822,1,1,0,1,1,1,1,6,4,1,4
33823,2,1,6,0,2,0,0,6,4,2,3
33824,1,1,0,0,2,0,0,6,4,1,3
33825,9,0,5,0,0,0,0,6,4,1,2
33826,6,1,2,0,0,2,0,6,4,0,2
33827,1,1,2,1,0,0,1,6,4,1,1
33828,7,2,1,0,2,0,0,6,4,1,1
33829,9,0,5,0,0,0,0,6,4,1,2
33830,1,1,2,1,0,0,0,6,4,0,1
33831,1,1,0,0,0,2,0,6,4,1,3
33832,0,0,2,0,0,0,1,6,4,0,2
33833,1,1,2,1,0,0,0,6,4,0,2
33834,9,1,6,0,2,0,0,6,4,0,2
33835,0,2,3,0,2,0,0,6,4,1,1
33836,1,1,5,0,0,0,1,6,4,1,1
33837,4,2,6,0,0,0,0,6,4,1,2
33838,7,2,3,0,2,0,1,6,4,1,1
33839,10,1,2,0,2,0,0,6,4,1,2
33840,1,2,2,0,2,0,0,6,4,0,1
33841,1,1,0,1,0,0,0,6,4,0,3
33842,1,2,2,0,0,0,0,6,4,0,2
33843,1,0,2,0,2,0,0,6,4,0,4
33844,1,1,0,1,0,0,0,6,4,0,3
33845,7,2,3,0,2,2,0,6,4,1,1
33846,7,2,5,0,2,0,0,6,4,1,2
33847,1,1,2,0,0,0,0,6,4,2,2
33848,6,1,2,0,1,1,0,6,4,1,2
33849,1,2,2,0,2,0,1,6,4,0,1
33850,7,2,1,0,2,0,0,6,4,1,2
33851,0,2,2,0,0,0,1,6,4,0,2
33852,0,2,6,1,0,0,0,6,4,0,2
33853,7,2,3,0,2,0,0,6,4,0,2
33854,0,0,2,0,2,0,0,6,4,1,3
33855,1,2,2,0,2,0,0,6,4,1,1
33856,1,2,2,0,0,0,0,6,4,0,1
33857,1,2,1,1,0,0,0,6,4,1,3
33858,1,2,3,0,2,0,0,6,4,1,2
33859,7,1,3,0,0,0,0,6,4,0,1
33860,1,2,2,0,2,0,0,6,4,1,1
33861,7,1,5,0,2,0,0,6,4,1,3
33862,0,0,3,0,2,0,0,6,4,0,2
33863,0,1,6,0,2,0,0,6,4,1,2
33864,1,1,2,0,2,2,0,6,4,0,2
33865,0,2,3,0,0,0,0,6,4,1,1
33866,2,1,7,0,0,0,0,6,4,1,3
33867,4,1,6,0,2,0,0,6,4,0,4
33868,0,0,7,0,2,0,0,6,4,1,3
33869,0,2,3,0,0,0,1,6,4,1,1
33870,0,2,6,0,0,0,0,6,4,1,1
33871,9,1,5,0,2,0,0,6,4,1,1
33872,9,2,7,0,2,2,0,6,4,1,1
33873,8,2,3,0,2,0,0,6,4,1,1
33874,1,0,2,0,0,0,0,6,4,1,4
33875,1,1,2,0,2,2,0,6,4,1,2
33876,7,2,3,0,2,0,1,6,4,1,1
33877,7,0,1,1,0,0,0,6,4,1,2
33878,1,2,2,0,0,0,0,6,4,1,1
33879,1,1,2,1,2,0,0,6,4,1,1
33880,9,0,3,0,2,0,0,6,4,0,3
33881,1,1,2,0,0,0,0,6,4,1,2
33882,0,2,6,0,2,0,0,6,4,1,2
33883,1,0,2,0,2,0,0,6,4,1,4
33884,0,1,3,0,2,0,0,6,4,1,2
33885,9,2,5,0,2,0,1,6,4,0,1
33886,1,1,0,0,0,0,0,6,4,1,4
33887,9,2,5,0,2,0,0,6,4,1,1
33888,0,2,6,0,2,0,0,6,4,0,1
33889,1,1,5,1,2,0,0,6,4,0,1
33890,0,1,3,0,0,0,0,6,4,1,3
33891,4,1,0,0,2,2,0,6,4,0,4
33892,1,1,0,0,2,0,0,6,4,1,3
33893,1,2,2,0,0,0,0,6,4,1,2
33894,1,2,2,1,0,0,0,6,4,1,2
33895,1,1,2,0,0,0,0,6,4,0,3
33896,1,1,2,0,2,0,0,6,4,1,1
33897,0,2,2,0,2,0,0,6,4,0,2
33898,7,2,3,0,2,0,0,6,4,0,2
33899,0,1,6,0,0,2,0,6,4,1,2
33900,9,2,5,0,2,0,0,6,4,0,2
33901,0,1,6,0,0,0,0,6,4,1,1
33902,0,1,3,0,2,0,0,6,4,1,2
33903,7,1,2,0,2,0,0,6,4,1,2
33904,7,2,3,0,1,1,0,6,4,0,2
33905,0,1,3,0,2,0,0,6,4,1,2
33906,1,1,2,1,2,0,0,6,4,1,2
33907,0,2,3,0,2,0,0,6,4,1,1
33908,1,1,1,1,2,0,0,6,4,1,2
33909,1,2,5,0,0,0,0,6,4,1,3
33910,1,2,2,0,2,0,0,6,4,1,1
33911,1,1,1,0,0,2,0,6,4,0,2
33912,3,1,0,0,2,0,0,6,4,1,4
33913,7,1,3,0,0,2,0,6,4,0,1
33914,1,1,0,0,2,0,0,6,4,0,3
33915,7,2,3,0,2,0,0,6,4,0,2
33916,1,1,1,0,2,0,0,6,4,1,2
33917,7,1,6,0,2,2,0,6,4,1,2
33918,1,2,2,0,2,0,0,6,4,0,1
33919,0,1,3,0,0,0,0,6,4,1,2
33920,7,2,3,0,2,0,0,6,4,0,2
33921,1,1,1,0,0,2,1,6,4,0,2
33922,4,2,6,0,0,2,0,6,4,1,2
33923,1,0,1,1,0,0,0,6,4,0,4
33924,0,1,3,0,2,2,0,6,4,0,1
33925,1,1,5,0,2,0,0,6,4,1,2
33926,1,1,2,0,0,0,0,6,4,1,1
33927,1,1,2,0,2,0,0,6,4,1,3
33928,0,1,3,0,2,0,0,6,4,0,1
33929,1,2,3,0,2,2,0,6,4,1,1
33930,0,1,3,0,2,2,0,6,4,1,1
33931,1,2,3,0,0,0,0,6,4,1,1
33932,0,2,6,0,2,2,0,6,4,0,2
33933,0,2,6,0,0,0,1,6,4,1,2
33934,0,1,2,0,2,0,0,6,4,0,4
33935,7,1,3,0,2,2,0,6,4,1,3
33936,1,0,0,1,0,0,1,6,4,1,4
33937,7,1,3,0,2,0,0,6,4,1,3
33938,9,2,5,0,2,2,1,6,4,0,1
33939,9,2,3,1,0,0,0,6,4,1,3
33940,1,2,2,0,0,0,0,6,4,1,1
33941,6,2,3,1,0,0,0,6,4,1,3
33942,1,2,7,0,2,0,1,6,4,0,1
33943,1,2,2,0,2,2,0,6,4,1,2
33944,1,2,2,0,2,0,0,6,4,1,1
33945,9,2,3,0,0,0,0,6,4,1,2
33946,0,2,3,0,2,0,0,6,4,1,1
33947,1,2,0,0,2,2,0,6,4,1,2
33948,1,1,2,0,2,2,0,6,4,1,4
33949,1,0,2,0,0,0,0,6,4,1,2
33950,7,0,2,0,0,0,0,6,4,0,3
33951,8,2,3,1,2,0,0,6,4,0,1
33952,0,2,2,0,2,2,0,6,4,1,2
33953,9,2,5,0,0,0,0,6,4,0,2
33954,0,1,6,0,2,0,0,6,4,0,2
33955,0,2,3,0,0,2,0,6,4,1,2
33956,1,2,1,0,2,2,0,6,4,0,2
33957,5,0,5,0,0,0,0,6,4,1,4
33958,8,2,6,0,2,0,0,6,4,1,1
33959,0,2,3,0,0,0,0,6,4,0,2
33960,3,0,6,0,2,0,0,6,4,1,2
33961,1,2,2,0,0,0,0,6,4,1,2
33962,1,1,2,0,0,0,0,6,4,2,1
33963,0,1,3,0,0,0,0,6,4,0,1
33964,1,2,0,1,2,0,0,6,4,1,3
33965,1,2,0,1,2,0,0,6,4,0,3
33966,9,2,5,0,2,0,0,6,4,1,2
33967,0,1,6,0,2,0,0,6,4,1,2
33968,0,2,3,0,2,0,0,6,4,0,2
33969,0,2,3,0,2,0,0,6,4,0,2
33970,1,2,0,1,2,0,0,6,4,0,2
33971,0,2,3,0,0,0,0,6,4,1,2
33972,1,1,2,0,0,0,0,6,4,0,1
33973,9,2,6,0,0,2,0,6,4,1,2
33974,4,1,2,0,2,2,0,6,4,1,2
33975,7,2,2,0,0,0,0,6,4,1,2
33976,10,1,6,0,0,0,0,6,4,1,1
33977,1,1,0,1,2,0,0,6,4,0,2
33978,1,2,0,0,0,0,0,6,4,0,3
33979,1,2,1,1,0,0,0,6,4,1,2
33980,1,1,0,0,0,2,0,6,4,0,2
33981,3,1,0,1,0,0,0,6,4,1,4
33982,1,2,0,0,2,0,0,6,4,1,3
33983,9,1,6,0,2,0,0,6,4,1,2
33984,1,2,1,1,0,0,0,6,4,1,2
33985,0,2,6,0,2,0,0,6,4,0,2
33986,1,0,0,0,0,0,0,6,4,1,2
33987,1,1,2,0,2,0,0,6,4,0,2
33988,9,2,3,0,0,0,0,6,4,2,1
33989,1,2,3,0,0,0,0,6,4,1,2
33990,7,2,3,0,0,0,0,6,4,1,2
33991,0,2,3,0,2,0,0,6,4,0,2
33992,0,2,6,0,2,0,0,6,4,1,2
33993,7,2,3,0,0,0,0,6,4,1,2
33994,9,1,5,0,0,0,0,6,4,1,3
33995,1,1,1,0,2,0,0,6,4,0,2
33996,4,1,6,0,2,0,0,6,4,1,2
33997,0,1,2,0,2,2,0,6,4,1,4
33998,7,2,3,0,2,0,1,6,4,1,2
33999,1,1,1,0,2,0,0,6,4,0,3
34000,5,1,6,0,0,0,0,6,4,0,4
34001,1,1,1,0,0,0,1,6,4,1,2
34002,1,1,2,0,0,0,0,6,4,1,1
34003,1,1,6,0,0,2,0,6,4,1,1
34004,2,1,6,0,0,0,0,6,4,1,3
34005,1,1,1,0,0,2,0,6,4,1,2
34006,9,1,1,0,2,0,0,6,4,0,2
34007,1,2,0,0,2,0,0,6,4,1,3
34008,0,1,6,0,2,2,0,6,4,0,2
34009,9,2,3,0,2,0,0,6,4,0,2
34010,1,1,1,0,2,0,0,6,4,1,3
34011,9,1,5,0,0,0,0,6,4,1,2
34012,4,2,5,0,0,0,0,6,4,1,3
34013,9,2,5,0,2,0,0,6,4,1,2
34014,0,2,3,0,2,0,0,6,4,0,1
34015,7,1,2,0,2,0,0,6,4,0,3
34016,9,2,5,0,0,0,0,6,4,1,3
34017,0,1,1,0,2,0,0,6,4,1,2
34018,7,1,3,0,2,0,0,6,4,1,3
34019,1,1,2,0,2,0,0,6,4,1,1
34020,7,1,3,0,2,0,0,6,4,1,1
34021,1,0,7,0,0,0,0,6,4,1,4
34022,10,1,0,1,2,0,0,6,4,1,3
34023,1,0,2,0,0,0,0,6,4,1,1
34024,1,1,0,0,2,0,0,6,4,0,3
34025,1,1,3,0,2,0,0,6,4,0,4
34026,1,0,3,0,0,0,0,6,4,0,2
34027,0,2,6,0,2,0,0,6,4,1,2
34028,0,1,3,0,0,0,0,6,4,0,1
34029,7,1,3,0,2,0,0,6,4,1,3
34030,1,2,2,0,2,0,0,6,4,1,2
34031,1,1,3,0,2,2,0,6,4,0,2
34032,1,1,3,0,2,0,0,6,4,1,2
34033,5,2,1,1,2,0,0,6,4,1,2
34034,1,0,3,0,2,0,0,6,4,0,2
34035,0,0,6,1,2,0,0,6,4,0,2
34036,0,2,6,0,2,0,0,6,4,1,2
34037,2,1,6,0,2,0,0,6,4,1,2
34038,1,2,6,1,0,0,0,6,4,1,1
34039,0,2,3,0,2,0,0,6,4,1,1
34040,10,2,3,0,2,0,0,6,4,1,2
34041,1,2,2,0,0,2,0,6,4,1,2
34042,1,1,0,0,2,0,0,6,4,1,2
34043,0,2,3,0,0,0,0,6,4,1,1
34044,1,0,3,0,2,0,0,6,4,1,3
34045,0,1,3,0,2,0,0,6,4,0,2
34046,4,1,1,1,0,0,0,6,4,0,4
34047,10,2,3,0,2,0,0,6,4,1,2
34048,1,2,3,0,0,2,0,6,4,0,2
34049,0,2,3,0,2,0,0,6,4,0,2
34050,1,1,7,1,2,0,1,6,4,1,2
34051,1,1,2,1,2,0,0,6,4,1,2
34052,1,0,0,0,0,0,0,6,4,1,3
34053,6,1,2,0,0,0,1,6,4,2,4
34054,8,2,6,1,2,2,0,6,4,1,1
34055,1,1,0,1,0,0,1,6,4,1,3
34056,0,2,6,0,0,0,0,6,4,1,2
34057,1,1,2,0,0,0,0,6,4,1,2
34058,1,1,2,1,2,2,0,6,4,0,2
34059,4,1,6,0,2,0,0,6,4,1,2
34060,4,1,6,0,2,2,0,6,4,0,2
34061,1,0,2,0,2,0,0,6,4,1,4
34062,1,2,2,1,2,0,0,6,4,1,2
34063,9,1,5,0,0,0,0,6,4,0,2
34064,1,1,0,0,2,0,0,6,4,1,3
34065,1,1,2,0,2,0,0,6,4,1,2
34066,7,2,1,0,2,2,0,6,4,1,1
34067,7,2,3,0,0,0,0,6,4,1,2
34068,0,1,3,0,2,2,0,6,4,0,2
34069,1,1,0,0,0,0,0,6,4,1,2
34070,6,1,2,0,0,2,0,6,4,1,2
34071,9,1,2,0,0,0,0,6,4,0,1
34072,1,1,2,0,2,2,0,6,4,0,1
34073,0,2,6,0,2,0,0,6,4,0,2
34074,1,1,1,0,0,2,0,6,4,1,2
34075,0,1,6,0,2,2,0,6,4,1,3
34076,6,2,6,0,0,0,0,6,4,0,2
34077,1,2,2,0,2,2,1,6,4,1,2
34078,1,2,1,1,0,0,0,6,4,0,3
34079,1,1,1,0,2,0,0,6,4,1,3
34080,4,1,6,0,0,0,0,6,4,0,2
34081,0,0,6,0,2,0,0,6,4,1,2
34082,0,2,6,0,2,0,0,6,4,1,2
34083,0,1,3,1,0,0,0,6,4,1,3
34084,1,2,6,0,2,0,0,6,4,0,2
34085,1,1,2,0,2,2,0,6,4,0,1
34086,4,0,6,0,0,0,0,6,4,1,2
34087,1,1,3,1,2,2,0,6,4,1,3
34088,0,1,6,0,2,0,0,6,4,2,2
34089,1,1,7,0,2,2,0,6,4,1,3
34090,7,1,3,0,0,0,0,6,4,1,2
34091,0,2,3,1,0,0,0,6,4,0,3
34092,7,2,3,0,0,0,0,6,4,0,2
34093,7,2,3,0,0,0,0,6,4,1,2
34094,0,2,6,0,0,2,0,6,4,1,2
34095,9,0,3,0,0,2,0,6,4,0,4
34096,9,2,5,0,2,2,0,6,4,0,1
34097,1,1,2,0,2,0,0,6,4,1,2
34098,7,2,3,0,2,0,0,6,4,1,2
34099,1,2,5,0,2,0,0,6,4,1,1
34100,1,1,3,0,0,0,1,6,4,1,2
34101,9,1,3,0,0,0,0,6,4,0,2
34102,7,2,3,0,0,0,1,6,4,1,2
34103,9,2,5,0,2,0,0,6,4,1,1
34104,1,0,2,0,2,0,0,6,4,0,1
34105,7,1,6,0,2,0,0,6,4,0,2
34106,3,1,2,0,0,0,0,6,4,1,1
34107,1,1,2,0,1,1,1,6,4,1,1
34108,0,1,3,0,2,0,1,6,4,0,3
34109,2,2,6,0,2,0,0,6,4,0,2
34110,1,1,0,0,2,0,0,6,4,0,3
34111,3,1,3,0,0,0,0,6,4,1,3
34112,1,2,2,0,0,2,1,6,4,1,2
34113,0,2,6,0,0,0,0,6,4,0,2
34114,1,1,2,0,2,0,0,6,4,1,1
34115,0,1,6,0,0,2,1,6,4,0,2
34116,1,1,2,0,2,0,0,6,4,1,2
34117,1,0,2,0,2,2,0,6,4,0,1
34118,0,1,3,0,2,0,0,6,4,1,1
34119,0,2,3,0,0,0,0,6,4,0,1
34120,1,2,2,1,2,0,0,6,4,1,2
34121,9,2,5,0,2,0,0,6,4,2,1
34122,2,1,6,0,2,0,0,6,4,0,2
34123,2,1,2,0,2,0,0,6,4,1,2
34124,3,1,0,1,2,0,0,6,4,1,3
34125,7,2,3,0,0,2,0,6,4,1,4
34126,1,2,6,0,2,0,0,6,4,1,2
34127,9,2,5,0,0,0,0,6,4,1,2
34128,4,1,6,0,2,0,0,6,4,1,2
34129,7,1,3,1,2,0,0,6,4,2,4
34130,9,1,5,0,0,0,0,6,4,1,2
34131,1,1,3,0,1,1,0,6,4,1,1
34132,1,1,2,1,0,0,1,6,4,1,2
34133,9,2,3,0,2,0,0,6,4,1,1
34134,1,1,2,1,2,2,0,6,4,1,2
34135,1,1,1,0,2,0,0,6,4,0,2
34136,1,2,2,0,0,0,0,6,4,0,2
34137,7,2,3,0,2,0,0,6,4,0,2
34138,1,2,0,0,2,2,0,6,4,1,2
34139,9,2,5,0,2,0,0,6,4,1,3
34140,0,1,6,0,0,0,0,6,4,1,1
34141,1,1,1,1,0,0,0,6,4,1,2
